student_id,name,class,parent_name,parent_email,attendance_percent,avg_marks,failed_attempts,fee_paid_percent,risk_rule,risk_ml
296,Student_296,EEE,Parent_296,parent296@mail.com,47,48,3,73,Medium Risk,Medium Risk
297,Student_297,EEE,Parent_297,parent297@mail.com,65,73,2,93,Medium Risk,Medium Risk
298,Student_298,MECH,Parent_298,parent298@mail.com,88,35,1,63,Medium Risk,Medium Risk
299,Student_299,CIVIL,Parent_299,parent299@mail.com,79,39,0,95,Low Risk,Low Risk
300,Student_300,CSE,Parent_300,parent300@mail.com,46,65,2,57,High Risk,High Risk
301,Student_301,EEE,Parent_301,parent301@mail.com,69,86,0,86,Low Risk,Low Risk
302,Student_302,EEE,Parent_302,parent302@mail.com,46,84,4,68,High Risk,High Risk
303,Student_303,CSE,Parent_303,parent303@mail.com,42,77,3,77,Medium Risk,Medium Risk
304,Student_304,EEE,Parent_304,parent304@mail.com,40,72,4,95,Medium Risk,Medium Risk
305,Student_305,MECH,Parent_305,parent305@mail.com,75,20,1,90,Low Risk,Low Risk
306,Student_306,CIVIL,Parent_306,parent306@mail.com,64,100,4,79,Medium Risk,Medium Risk
307,Student_307,CSE,Parent_307,parent307@mail.com,76,85,0,56,Low Risk,Low Risk
308,Student_308,CIVIL,Parent_308,parent308@mail.com,40,48,4,75,Medium Risk,Medium Risk
309,Student_309,EEE,Parent_309,parent309@mail.com,54,89,0,89,Low Risk,Low Risk
310,Student_310,EEE,Parent_310,parent310@mail.com,76,27,1,95,Low Risk,Low Risk
311,Student_311,CSE,Parent_311,parent311@mail.com,52,48,4,95,Medium Risk,Medium Risk
312,Student_312,MECH,Parent_312,parent312@mail.com,79,70,3,60,Medium Risk,Medium Risk
313,Student_313,ECE,Parent_313,parent313@mail.com,47,52,3,63,High Risk,High Risk
314,Student_314,CSE,Parent_314,parent314@mail.com,44,22,3,70,Medium Risk,Medium Risk
315,Student_315,ECE,Parent_315,parent315@mail.com,99,79,4,57,Medium Risk,Medium Risk
316,Student_316,ECE,Parent_316,parent316@mail.com,48,54,4,52,High Risk,High Risk
317,Student_317,MECH,Parent_317,parent317@mail.com,40,88,4,77,Medium Risk,Medium Risk
318,Student_318,ECE,Parent_318,parent318@mail.com,75,95,0,78,Low Risk,Low Risk
319,Student_319,ECE,Parent_319,parent319@mail.com,74,39,1,72,Medium Risk,Medium Risk
320,Student_320,MECH,Parent_320,parent320@mail.com,41,92,3,67,High Risk,High Risk
321,Student_321,ECE,Parent_321,parent321@mail.com,79,58,0,84,Low Risk,Low Risk
322,Student_322,ECE,Parent_322,parent322@mail.com,62,23,3,62,High Risk,High Risk
323,Student_323,ECE,Parent_323,parent323@mail.com,48,38,0,61,High Risk,High Risk
324,Student_324,CSE,Parent_324,parent324@mail.com,73,64,4,96,Medium Risk,Medium Risk
325,Student_325,CSE,Parent_325,parent325@mail.com,85,62,3,99,Low Risk,Low Risk
326,Student_326,CSE,Parent_326,parent326@mail.com,53,32,4,54,High Risk,High Risk
327,Student_327,MECH,Parent_327,parent327@mail.com,43,32,3,88,Medium Risk,Medium Risk
328,Student_328,EEE,Parent_328,parent328@mail.com,69,79,2,60,High Risk,High Risk
329,Student_329,ECE,Parent_329,parent329@mail.com,70,76,0,60,Medium Risk,Medium Risk
330,Student_330,ECE,Parent_330,parent330@mail.com,77,71,2,96,Low Risk,Low Risk
331,Student_331,MECH,Parent_331,parent331@mail.com,50,72,0,91,Low Risk,Low Risk
332,Student_332,ECE,Parent_332,parent332@mail.com,74,62,1,96,Low Risk,Low Risk
333,Student_333,CSE,Parent_333,parent333@mail.com,47,91,3,80,Medium Risk,Medium Risk
334,Student_334,EEE,Parent_334,parent334@mail.com,42,91,1,80,Low Risk,Low Risk
335,Student_335,CIVIL,Parent_335,parent335@mail.com,53,61,1,62,Medium Risk,Medium Risk
336,Student_336,ECE,Parent_336,parent336@mail.com,99,45,0,63,Medium Risk,Medium Risk
337,Student_337,CSE,Parent_337,parent337@mail.com,52,42,2,98,Medium Risk,Medium Risk
338,Student_338,CIVIL,Parent_338,parent338@mail.com,84,62,4,94,Low Risk,Low Risk
339,Student_339,EEE,Parent_339,parent339@mail.com,71,96,0,91,Low Risk,Low Risk
340,Student_340,CIVIL,Parent_340,parent340@mail.com,73,47,4,74,Medium Risk,Medium Risk
341,Student_341,CSE,Parent_341,parent341@mail.com,84,28,1,82,Low Risk,Low Risk
342,Student_342,CIVIL,Parent_342,parent342@mail.com,100,39,4,82,Low Risk,Low Risk
343,Student_343,MECH,Parent_343,parent343@mail.com,58,75,2,64,High Risk,High Risk
344,Student_344,CIVIL,Parent_344,parent344@mail.com,98,58,0,65,Low Risk,Low Risk
345,Student_345,ECE,Parent_345,parent345@mail.com,77,70,2,93,Low Risk,Low Risk
346,Student_346,ECE,Parent_346,parent346@mail.com,55,31,2,87,Medium Risk,Medium Risk
347,Student_347,MECH,Parent_347,parent347@mail.com,41,98,0,55,Medium Risk,Medium Risk
348,Student_348,CSE,Parent_348,parent348@mail.com,79,74,2,93,Low Risk,Low Risk
349,Student_349,ECE,Parent_349,parent349@mail.com,56,97,3,74,Medium Risk,Medium Risk
350,Student_350,EEE,Parent_350,parent350@mail.com,94,30,3,64,Medium Risk,Medium Risk
351,Student_351,ECE,Parent_351,parent351@mail.com,73,45,3,53,High Risk,High Risk
352,Student_352,ECE,Parent_352,parent352@mail.com,81,61,4,53,Medium Risk,Medium Risk
353,Student_353,CSE,Parent_353,parent353@mail.com,99,46,2,79,Low Risk,Low Risk
354,Student_354,CIVIL,Parent_354,parent354@mail.com,55,30,0,83,Medium Risk,Medium Risk
355,Student_355,ECE,Parent_355,parent355@mail.com,77,57,0,76,Low Risk,Low Risk
356,Student_356,MECH,Parent_356,parent356@mail.com,99,62,4,80,Low Risk,Low Risk
357,Student_357,CIVIL,Parent_357,parent357@mail.com,41,38,0,81,Medium Risk,Medium Risk
358,Student_358,EEE,Parent_358,parent358@mail.com,41,83,3,93,Medium Risk,Medium Risk
359,Student_359,CSE,Parent_359,parent359@mail.com,65,25,2,88,Medium Risk,Medium Risk
360,Student_360,EEE,Parent_360,parent360@mail.com,52,65,0,58,Medium Risk,Medium Risk
361,Student_361,CIVIL,Parent_361,parent361@mail.com,95,61,0,90,Low Risk,Low Risk
362,Student_362,CIVIL,Parent_362,parent362@mail.com,86,84,1,57,Low Risk,Low Risk
363,Student_363,CIVIL,Parent_363,parent363@mail.com,70,91,1,63,Medium Risk,Medium Risk
364,Student_364,EEE,Parent_364,parent364@mail.com,99,78,1,82,Low Risk,Low Risk
365,Student_365,CIVIL,Parent_365,parent365@mail.com,73,71,2,72,Medium Risk,Medium Risk
366,Student_366,EEE,Parent_366,parent366@mail.com,78,66,3,70,Low Risk,Low Risk
367,Student_367,CIVIL,Parent_367,parent367@mail.com,42,26,3,61,High Risk,High Risk
368,Student_368,MECH,Parent_368,parent368@mail.com,47,30,3,51,High Risk,High Risk
369,Student_369,CIVIL,Parent_369,parent369@mail.com,62,80,2,62,High Risk,High Risk
370,Student_370,EEE,Parent_370,parent370@mail.com,53,87,2,53,High Risk,High Risk
371,Student_371,ECE,Parent_371,parent371@mail.com,95,44,1,69,Medium Risk,Medium Risk
372,Student_372,CIVIL,Parent_372,parent372@mail.com,94,31,0,99,Low Risk,Low Risk
373,Student_373,ECE,Parent_373,parent373@mail.com,66,45,4,100,Medium Risk,Medium Risk
374,Student_374,MECH,Parent_374,parent374@mail.com,93,31,4,97,Low Risk,Low Risk
375,Student_375,CSE,Parent_375,parent375@mail.com,68,62,0,63,Medium Risk,Medium Risk
376,Student_376,MECH,Parent_376,parent376@mail.com,78,70,1,79,Low Risk,Low Risk
377,Student_377,CIVIL,Parent_377,parent377@mail.com,92,56,0,78,Low Risk,Low Risk
378,Student_378,ECE,Parent_378,parent378@mail.com,78,65,0,57,Low Risk,Low Risk
379,Student_379,ECE,Parent_379,parent379@mail.com,40,72,4,61,High Risk,High Risk
380,Student_380,EEE,Parent_380,parent380@mail.com,56,99,1,90,Low Risk,Low Risk
381,Student_381,ECE,Parent_381,parent381@mail.com,80,32,2,87,Low Risk,Low Risk
382,Student_382,EEE,Parent_382,parent382@mail.com,69,73,4,75,Medium Risk,Medium Risk
383,Student_383,CSE,Parent_383,parent383@mail.com,92,76,2,99,Low Risk,Low Risk
384,Student_384,CIVIL,Parent_384,parent384@mail.com,52,23,1,51,High Risk,High Risk
385,Student_385,EEE,Parent_385,parent385@mail.com,60,94,0,89,Low Risk,Low Risk
386,Student_386,CSE,Parent_386,parent386@mail.com,58,68,3,63,High Risk,High Risk
387,Student_387,ECE,Parent_387,parent387@mail.com,92,26,3,55,Medium Risk,Medium Risk
388,Student_388,ECE,Parent_388,parent388@mail.com,58,30,1,91,Medium Risk,Medium Risk
389,Student_389,CSE,Parent_389,parent389@mail.com,96,73,3,89,Low Risk,Low Risk
390,Student_390,ECE,Parent_390,parent390@mail.com,64,64,2,80,Medium Risk,Medium Risk
391,Student_391,CSE,Parent_391,parent391@mail.com,61,42,3,66,High Risk,High Risk
392,Student_392,EEE,Parent_392,parent392@mail.com,70,47,1,74,Medium Risk,Medium Risk
393,Student_393,EEE,Parent_393,parent393@mail.com,56,76,1,81,Low Risk,Low Risk
394,Student_394,CSE,Parent_394,parent394@mail.com,94,45,2,61,Medium Risk,Medium Risk
395,Student_395,EEE,Parent_395,parent395@mail.com,62,44,3,98,Medium Risk,Medium Risk
396,Student_396,EEE,Parent_396,parent396@mail.com,71,73,3,62,High Risk,High Risk
397,Student_397,EEE,Parent_397,parent397@mail.com,49,48,0,68,High Risk,High Risk
398,Student_398,MECH,Parent_398,parent398@mail.com,49,55,4,93,Medium Risk,Medium Risk
399,Student_399,CIVIL,Parent_399,parent399@mail.com,75,33,1,97,Low Risk,Low Risk
400,Student_400,ECE,Parent_400,parent400@mail.com,47,97,0,74,Low Risk,Low Risk
401,Student_401,MECH,Parent_401,parent401@mail.com,93,54,1,80,Low Risk,Low Risk
402,Student_402,EEE,Parent_402,parent402@mail.com,91,49,0,86,Low Risk,Low Risk
403,Student_403,CSE,Parent_403,parent403@mail.com,59,36,4,74,Medium Risk,Medium Risk
404,Student_404,EEE,Parent_404,parent404@mail.com,71,86,0,65,Medium Risk,Medium Risk
405,Student_405,CIVIL,Parent_405,parent405@mail.com,89,99,1,87,Low Risk,Low Risk
406,Student_406,EEE,Parent_406,parent406@mail.com,53,49,3,92,Medium Risk,Medium Risk
407,Student_407,CSE,Parent_407,parent407@mail.com,89,64,1,98,Low Risk,Low Risk
408,Student_408,CIVIL,Parent_408,parent408@mail.com,67,98,2,72,Medium Risk,Medium Risk
409,Student_409,EEE,Parent_409,parent409@mail.com,85,70,2,63,Medium Risk,Medium Risk
410,Student_410,CIVIL,Parent_410,parent410@mail.com,91,66,2,55,Medium Risk,Medium Risk
411,Student_411,ECE,Parent_411,parent411@mail.com,92,72,2,74,Low Risk,Low Risk
412,Student_412,ECE,Parent_412,parent412@mail.com,63,83,4,72,Medium Risk,Medium Risk
413,Student_413,EEE,Parent_413,parent413@mail.com,54,57,3,92,Medium Risk,Medium Risk
414,Student_414,CIVIL,Parent_414,parent414@mail.com,61,83,3,61,High Risk,High Risk
415,Student_415,CSE,Parent_415,parent415@mail.com,69,26,1,62,High Risk,High Risk
416,Student_416,EEE,Parent_416,parent416@mail.com,43,41,0,85,Medium Risk,Medium Risk
417,Student_417,ECE,Parent_417,parent417@mail.com,52,100,1,88,Low Risk,Low Risk
418,Student_418,ECE,Parent_418,parent418@mail.com,98,60,1,83,Low Risk,Low Risk
419,Student_419,EEE,Parent_419,parent419@mail.com,62,93,1,55,Medium Risk,Medium Risk
420,Student_420,CIVIL,Parent_420,parent420@mail.com,47,29,1,87,Medium Risk,Medium Risk
421,Student_421,ECE,Parent_421,parent421@mail.com,57,76,3,99,Medium Risk,Medium Risk
422,Student_422,CIVIL,Parent_422,parent422@mail.com,51,26,0,89,Medium Risk,Medium Risk
423,Student_423,ECE,Parent_423,parent423@mail.com,94,69,1,57,Low Risk,Low Risk
424,Student_424,ECE,Parent_424,parent424@mail.com,70,71,3,57,High Risk,High Risk
425,Student_425,MECH,Parent_425,parent425@mail.com,53,52,1,89,Low Risk,Low Risk
426,Student_426,ECE,Parent_426,parent426@mail.com,73,20,2,82,Medium Risk,Medium Risk
427,Student_427,CSE,Parent_427,parent427@mail.com,57,72,1,83,Low Risk,Low Risk
428,Student_428,EEE,Parent_428,parent428@mail.com,95,79,1,93,Low Risk,Low Risk
429,Student_429,EEE,Parent_429,parent429@mail.com,73,53,4,64,High Risk,High Risk
430,Student_430,CIVIL,Parent_430,parent430@mail.com,50,23,2,85,Medium Risk,Medium Risk
431,Student_431,ECE,Parent_431,parent431@mail.com,80,36,0,84,Low Risk,Low Risk
432,Student_432,CSE,Parent_432,parent432@mail.com,51,23,1,95,Medium Risk,Medium Risk
433,Student_433,CIVIL,Parent_433,parent433@mail.com,88,62,0,71,Low Risk,Low Risk
434,Student_434,MECH,Parent_434,parent434@mail.com,54,23,2,72,Medium Risk,Medium Risk
435,Student_435,CIVIL,Parent_435,parent435@mail.com,96,20,1,89,Low Risk,Low Risk
436,Student_436,CIVIL,Parent_436,parent436@mail.com,70,90,4,94,Medium Risk,Medium Risk
437,Student_437,ECE,Parent_437,parent437@mail.com,88,69,3,100,Low Risk,Low Risk
438,Student_438,MECH,Parent_438,parent438@mail.com,97,92,4,71,Low Risk,Low Risk
439,Student_439,CIVIL,Parent_439,parent439@mail.com,68,80,4,54,High Risk,High Risk
440,Student_440,CSE,Parent_440,parent440@mail.com,65,54,3,80,Medium Risk,Medium Risk
441,Student_441,CSE,Parent_441,parent441@mail.com,57,27,3,62,High Risk,High Risk
442,Student_442,EEE,Parent_442,parent442@mail.com,71,43,3,77,Medium Risk,Medium Risk
443,Student_443,MECH,Parent_443,parent443@mail.com,61,55,1,69,Medium Risk,Medium Risk
444,Student_444,MECH,Parent_444,parent444@mail.com,77,69,0,82,Low Risk,Low Risk
445,Student_445,EEE,Parent_445,parent445@mail.com,56,62,0,65,Medium Risk,Medium Risk
446,Student_446,CIVIL,Parent_446,parent446@mail.com,62,46,3,78,Medium Risk,Medium Risk
447,Student_447,MECH,Parent_447,parent447@mail.com,63,51,4,72,Medium Risk,Medium Risk
448,Student_448,CSE,Parent_448,parent448@mail.com,89,97,2,73,Low Risk,Low Risk
449,Student_449,CSE,Parent_449,parent449@mail.com,47,37,3,83,Medium Risk,Medium Risk
450,Student_450,ECE,Parent_450,parent450@mail.com,80,47,4,56,Medium Risk,Medium Risk
451,Student_451,MECH,Parent_451,parent451@mail.com,45,48,4,87,Medium Risk,Medium Risk
452,Student_452,CIVIL,Parent_452,parent452@mail.com,44,35,1,86,Medium Risk,Medium Risk
453,Student_453,EEE,Parent_453,parent453@mail.com,83,66,1,53,Low Risk,Low Risk
454,Student_454,EEE,Parent_454,parent454@mail.com,96,78,0,83,Low Risk,Low Risk
455,Student_455,CIVIL,Parent_455,parent455@mail.com,68,50,0,91,Low Risk,Low Risk
456,Student_456,ECE,Parent_456,parent456@mail.com,67,23,2,71,Medium Risk,Medium Risk
457,Student_457,EEE,Parent_457,parent457@mail.com,50,56,2,54,High Risk,High Risk
458,Student_458,MECH,Parent_458,parent458@mail.com,96,36,2,99,Low Risk,Low Risk
459,Student_459,ECE,Parent_459,parent459@mail.com,40,58,2,91,Medium Risk,Medium Risk
460,Student_460,MECH,Parent_460,parent460@mail.com,82,67,4,72,Low Risk,Low Risk
461,Student_461,CSE,Parent_461,parent461@mail.com,58,65,4,64,High Risk,High Risk
462,Student_462,ECE,Parent_462,parent462@mail.com,48,67,0,80,Low Risk,Low Risk
463,Student_463,EEE,Parent_463,parent463@mail.com,66,58,1,58,Medium Risk,Medium Risk
464,Student_464,ECE,Parent_464,parent464@mail.com,73,23,1,92,Medium Risk,Medium Risk
465,Student_465,ECE,Parent_465,parent465@mail.com,83,49,3,74,Low Risk,Low Risk
466,Student_466,ECE,Parent_466,parent466@mail.com,43,49,4,74,Medium Risk,Medium Risk
467,Student_467,ECE,Parent_467,parent467@mail.com,75,41,2,98,Low Risk,Low Risk
468,Student_468,MECH,Parent_468,parent468@mail.com,57,94,2,70,Medium Risk,Medium Risk
469,Student_469,CSE,Parent_469,parent469@mail.com,54,85,3,58,High Risk,High Risk
470,Student_470,CIVIL,Parent_470,parent470@mail.com,90,31,1,97,Low Risk,Low Risk
471,Student_471,ECE,Parent_471,parent471@mail.com,52,55,2,87,Medium Risk,Medium Risk
472,Student_472,EEE,Parent_472,parent472@mail.com,58,37,1,71,Medium Risk,Medium Risk
473,Student_473,ECE,Parent_473,parent473@mail.com,88,72,3,92,Low Risk,Low Risk
474,Student_474,EEE,Parent_474,parent474@mail.com,45,90,1,72,Low Risk,Low Risk
475,Student_475,MECH,Parent_475,parent475@mail.com,87,20,1,98,Low Risk,Low Risk
476,Student_476,EEE,Parent_476,parent476@mail.com,95,77,1,53,Low Risk,Low Risk
477,Student_477,CIVIL,Parent_477,parent477@mail.com,51,25,2,78,Medium Risk,Medium Risk
478,Student_478,CSE,Parent_478,parent478@mail.com,90,89,0,64,Low Risk,Low Risk
479,Student_479,EEE,Parent_479,parent479@mail.com,76,63,4,50,Medium Risk,Medium Risk
480,Student_480,EEE,Parent_480,parent480@mail.com,56,91,1,79,Low Risk,Low Risk
481,Student_481,CSE,Parent_481,parent481@mail.com,97,43,1,78,Low Risk,Low Risk
482,Student_482,CIVIL,Parent_482,parent482@mail.com,62,38,1,69,High Risk,High Risk
483,Student_483,ECE,Parent_483,parent483@mail.com,65,37,0,82,Medium Risk,Medium Risk
484,Student_484,EEE,Parent_484,parent484@mail.com,68,49,3,90,Medium Risk,Medium Risk
485,Student_485,CSE,Parent_485,parent485@mail.com,72,61,2,93,Medium Risk,Medium Risk
486,Student_486,MECH,Parent_486,parent486@mail.com,99,52,0,85,Low Risk,Low Risk
487,Student_487,CSE,Parent_487,parent487@mail.com,66,93,1,71,Low Risk,Low Risk
488,Student_488,MECH,Parent_488,parent488@mail.com,64,31,0,62,High Risk,High Risk
489,Student_489,CIVIL,Parent_489,parent489@mail.com,95,46,0,56,Medium Risk,Medium Risk
490,Student_490,ECE,Parent_490,parent490@mail.com,94,58,0,57,Low Risk,Low Risk
491,Student_491,CSE,Parent_491,parent491@mail.com,49,28,3,77,Medium Risk,Medium Risk
492,Student_492,EEE,Parent_492,parent492@mail.com,86,40,4,94,Low Risk,Low Risk
493,Student_493,CIVIL,Parent_493,parent493@mail.com,62,95,2,92,Medium Risk,Medium Risk
494,Student_494,CSE,Parent_494,parent494@mail.com,60,48,3,58,High Risk,High Risk
495,Student_495,EEE,Parent_495,parent495@mail.com,60,52,3,74,Medium Risk,Medium Risk
496,Student_496,CSE,Parent_496,parent496@mail.com,82,81,4,65,Medium Risk,Medium Risk
497,Student_497,MECH,Parent_497,parent497@mail.com,52,34,3,59,High Risk,High Risk
498,Student_498,CSE,Parent_498,parent498@mail.com,76,21,0,60,Medium Risk,Medium Risk
499,Student_499,CSE,Parent_499,parent499@mail.com,72,71,0,80,Low Risk,Low Risk
500,Student_500,CSE,Parent_500,parent500@mail.com,63,63,1,61,Medium Risk,Medium Risk
501,Student_501,CIVIL,Parent_501,parent501@mail.com,83,73,3,80,Low Risk,Low Risk
502,Student_502,CSE,Parent_502,parent502@mail.com,50,37,1,63,High Risk,High Risk
503,Student_503,EEE,Parent_503,parent503@mail.com,56,22,2,100,Medium Risk,Medium Risk
504,Student_504,MECH,Parent_504,parent504@mail.com,43,26,0,93,Medium Risk,Medium Risk
505,Student_505,MECH,Parent_505,parent505@mail.com,86,62,2,81,Low Risk,Low Risk
506,Student_506,CSE,Parent_506,parent506@mail.com,64,57,4,99,Medium Risk,Medium Risk
507,Student_507,CIVIL,Parent_507,parent507@mail.com,69,56,0,66,Medium Risk,Medium Risk
508,Student_508,CIVIL,Parent_508,parent508@mail.com,48,77,2,84,Medium Risk,Medium Risk
509,Student_509,EEE,Parent_509,parent509@mail.com,60,52,4,50,High Risk,High Risk
510,Student_510,CSE,Parent_510,parent510@mail.com,59,78,2,78,Medium Risk,Medium Risk
511,Student_511,MECH,Parent_511,parent511@mail.com,58,30,4,100,Medium Risk,Medium Risk
512,Student_512,CIVIL,Parent_512,parent512@mail.com,58,87,4,53,High Risk,High Risk
513,Student_513,CSE,Parent_513,parent513@mail.com,51,87,0,72,Low Risk,Low Risk
514,Student_514,CIVIL,Parent_514,parent514@mail.com,76,41,1,77,Low Risk,Low Risk
515,Student_515,CIVIL,Parent_515,parent515@mail.com,81,85,4,65,Medium Risk,Medium Risk
516,Student_516,MECH,Parent_516,parent516@mail.com,56,63,4,61,High Risk,High Risk
517,Student_517,ECE,Parent_517,parent517@mail.com,76,25,0,70,Low Risk,Low Risk
518,Student_518,EEE,Parent_518,parent518@mail.com,93,61,1,94,Low Risk,Low Risk
519,Student_519,EEE,Parent_519,parent519@mail.com,87,44,3,66,Medium Risk,Medium Risk
520,Student_520,MECH,Parent_520,parent520@mail.com,78,76,3,89,Low Risk,Low Risk
521,Student_521,CIVIL,Parent_521,parent521@mail.com,67,74,1,62,Medium Risk,Medium Risk
522,Student_522,CSE,Parent_522,parent522@mail.com,80,35,2,81,Low Risk,Low Risk
523,Student_523,CIVIL,Parent_523,parent523@mail.com,74,33,0,86,Medium Risk,Medium Risk
524,Student_524,MECH,Parent_524,parent524@mail.com,86,58,1,99,Low Risk,Low Risk
525,Student_525,EEE,Parent_525,parent525@mail.com,87,47,3,64,Medium Risk,Medium Risk
526,Student_526,CIVIL,Parent_526,parent526@mail.com,57,70,4,61,High Risk,High Risk
527,Student_527,EEE,Parent_527,parent527@mail.com,53,68,3,98,Medium Risk,Medium Risk
528,Student_528,CSE,Parent_528,parent528@mail.com,74,28,4,64,High Risk,High Risk
529,Student_529,EEE,Parent_529,parent529@mail.com,83,77,0,83,Low Risk,Low Risk
530,Student_530,EEE,Parent_530,parent530@mail.com,80,64,4,55,Medium Risk,Medium Risk
531,Student_531,ECE,Parent_531,parent531@mail.com,99,41,1,66,Medium Risk,Medium Risk
532,Student_532,ECE,Parent_532,parent532@mail.com,46,51,4,97,Medium Risk,Medium Risk
533,Student_533,ECE,Parent_533,parent533@mail.com,80,88,2,98,Low Risk,Low Risk
534,Student_534,EEE,Parent_534,parent534@mail.com,52,88,1,69,Medium Risk,Medium Risk
535,Student_535,MECH,Parent_535,parent535@mail.com,57,61,0,58,Medium Risk,Medium Risk
536,Student_536,EEE,Parent_536,parent536@mail.com,76,72,1,54,Low Risk,Low Risk
537,Student_537,MECH,Parent_537,parent537@mail.com,52,78,2,72,Medium Risk,Medium Risk
538,Student_538,MECH,Parent_538,parent538@mail.com,75,93,0,82,Low Risk,Low Risk
539,Student_539,ECE,Parent_539,parent539@mail.com,70,58,3,87,Medium Risk,Medium Risk
540,Student_540,CIVIL,Parent_540,parent540@mail.com,41,34,2,63,High Risk,High Risk
541,Student_541,CSE,Parent_541,parent541@mail.com,55,90,0,66,Medium Risk,Medium Risk
542,Student_542,ECE,Parent_542,parent542@mail.com,48,48,4,68,High Risk,High Risk
543,Student_543,ECE,Parent_543,parent543@mail.com,48,22,1,82,Medium Risk,Medium Risk
544,Student_544,CIVIL,Parent_544,parent544@mail.com,77,29,0,50,Medium Risk,Medium Risk
545,Student_545,CSE,Parent_545,parent545@mail.com,50,48,1,62,High Risk,High Risk
546,Student_546,EEE,Parent_546,parent546@mail.com,93,98,4,95,Low Risk,Low Risk
547,Student_547,EEE,Parent_547,parent547@mail.com,95,54,0,76,Low Risk,Low Risk
548,Student_548,ECE,Parent_548,parent548@mail.com,61,25,3,55,High Risk,High Risk
549,Student_549,CSE,Parent_549,parent549@mail.com,72,31,2,55,High Risk,High Risk
